pl_name,hostname,pl_rade,pl_dens,pl_orbeccen,pl_eqt,pl_orbsmax,st_teff,st_mass,st_age,LSS,hz_score,temp_score,retention_score,orbit_score,stellar_score
Kepler-1387 b,Kepler-1387,0.93,1.8115620965242347,0.0,1123.0,0.031,5046.0,0.8200000000000001,4.37,0.4138859738011348,0.0683547866728933,0.04747285615924585,0.8994220034675855,1.0,0.9820918373229361
Kepler-1388 b,Kepler-1388,2.59,1.1878434223960523,0.0,434.0,0.0882,4098.0,0.63,4.47,0.42280048020151195,0.183380501836219,0.45236074658418457,0.29841557670279084,1.0,0.8584400257223093
Kepler-1388 c,Kepler-1388,2.26,1.316408233655724,0.0,566.0,0.0519,4098.0,0.63,4.47,0.4068794829197938,0.11442425744728675,0.3695754718126954,0.44296561143919366,1.0,0.8584400257223093
Kepler-1388 d,Kepler-1388,2.86,1.1019400787607845,0.0,363.0,0.126,4098.0,0.63,4.47,0.4498346123351523,0.28182477314892307,0.4821031515031183,0.22413075642509384,1.0,0.8584400257223093
Kepler-1388 e,Kepler-1388,2.46,1.235471471385307,0.0,299.0,0.1861,4098.0,0.63,4.47,0.6420572587267426,0.4905397617275236,0.8596327636025421,0.3480807432462145,1.0,0.8584400257223093
Kepler-1389 b,Kepler-1389,1.77,1.55814461804655,0.0,300.0,0.38249,5078.0,0.81,2.09,0.7475684015913646,0.536640727543848,0.8536763613451477,0.7393855612644185,1.0,0.9844794436184723
Kepler-139 b,Kepler-139,2.94,1.1535542851057337,0.0,752.0,0.127,5594.0,1.078,5.1,0.33495345040059554,0.08989849819870536,0.2310663672619617,0.22900424688608928,1.0,0.9992153483834036
Kepler-139 c,Kepler-139,3.38,2.272401826815476,0.0,350.0,0.586,5594.0,1.078,5.1,0.5633638778603409,0.39632863979558597,0.49406997353163834,0.50604912855318,1.0,0.9992153483834036
Kepler-139 d,Kepler-139,1.695,1.8358508335299004,0.0,972.0,0.0755533961,5622.0,1.078,5.1,0.4313879432487789,0.07289320913324697,0.10029140249746736,0.9046727654627638,1.0,0.9986791633522281
Kepler-139 e,Kepler-139,13.7,0.5922212619699848,0.013121,174.57,3.2357963899999995,5622.0,1.078,5.1,0.348984476189295,0.0025399421283237764,0.6032705887698189,6.089963631469024e-11,0.9740993290452428,0.9986791633522281
Kepler-139 f,Kepler-139,6.67,0.5110256037686569,0.038991,490.8,0.102,5630.0,1.078,2.82,0.3283413423503565,0.08127830398708363,0.4202513452784926,0.012414662605077242,0.9249810760530622,0.9985005950893238
Kepler-1390 b,Kepler-1390,1.18,1.9300710850255671,0.0,934.0,0.0662,5753.0,0.98,4.47,0.45309572472982224,0.07293039256491476,0.1183746948196939,0.9927067753225665,1.0,0.9943505856266528
Kepler-1391 b,Kepler-1391,1.68,1.6114359150967734,0.0,513.0,0.30045,5840.0,1.03,5.5,0.49895534348571474,0.11248280286192115,0.40609844209371676,0.7953811071552717,1.0,0.9898553052955876
Kepler-1392 b,Kepler-1392,1.96,1.4539530095937054,0.0,714.0,0.1189,5479.0,0.8800000000000001,4.68,0.42390294984992094,0.10157806446398299,0.2588451414503252,0.6182163086643591,1.0,0.9999608019207373
Kepler-1393 b,Kepler-1393,0.8,1.7387102481382395,0.0,1249.0,0.0337,5697.0,0.95,3.47,0.38888959323891503,0.059800081762162866,0.022805360054078044,0.8130085511022418,1.0,0.996565143881901
Kepler-1394 b,Kepler-1394,1.39,1.8148247421590515,0.0,1947.0,0.05474,6481.0,1.6399999999999997,1.91,0.40188923210351496,0.058036067372041915,6.50992727192187e-05,0.962309061198917,1.0,0.8909852146533707
Kepler-1395 b,Kepler-1395,0.8,1.7387102481382395,0.0,1311.0,0.04974,6138.0,1.17,2.88,0.38463738290170346,0.061892972541935085,0.015329944897003758,0.8130085511022418,1.0,0.9654064606732684
Kepler-1396 b,Kepler-1396,2.07,1.4011829736136412,0.0,786.0,0.1406,6195.0,1.18,2.75,0.387637854729896,0.08507647665422742,0.207157624275087,0.5507141643180399,1.0,0.9592884896853662
Kepler-1397 b,Kepler-1397,1.72,1.589235205116581,0.0,551.0,0.25861,6026.0,1.09,3.55,0.4792500756066981,0.09219256915183142,0.3802420784417948,0.7715371020758719,1.0,0.9761473637793396
Kepler-1398 b,Kepler-1398,0.9,1.7950872593207297,0.0,1510.0,0.03909,6126.0,1.13,3.09,0.39445463854026186,0.05953242156613274,0.003642444322390657,0.8802182984837932,1.0,0.9666402021475908
Kepler-1398 c,Kepler-1398,1.03,1.860974538249528,0.0,1324.0,0.05087,6126.0,1.13,3.09,0.41316023185877415,0.06171839168781091,0.014062054133815319,0.9568963050991373,1.0,0.9666402021475908
Kepler-1399 b,Kepler-1399,1.25,1.9329696377795784,0.0,1610.0,0.0276,5735.0,0.97,4.37,0.4204970977091611,0.059534123516642425,0.001611281738958286,0.9987261153396403,1.0,0.9951211097566861
Kepler-14 b,Kepler-14,12.733,2.091864061678393,0.035,1605.0,0.0771,6395.0,1.512,2.2,0.20817062646864118,0.0604386238645532,0.0016808432439661281,2.180799523347585e-08,0.9323938199059483,0.9335751095286213
Kepler-140 b,Kepler-140,1.61,1.6563214983329508,0.0,1301.0,0.045,6077.0,1.044,0.88,0.3678831720501869,0.061236272468916234,0.01637074005595859,0.8380516890938841,1.0,0.7474745385329971
Kepler-140 c,Kepler-140,1.8,1.541159071680806,0.0,428.0,0.414,6077.0,1.044,0.88,0.4957355225740233,0.18016887092437167,0.45535620163982987,0.72044956743618,1.0,0.7474745385329971
Kepler-1400 b,Kepler-1400,1.62,1.6505798557652755,0.0,725.0,0.0771,5044.0,0.83,4.57,0.46218187217551193,0.09950224986547941,0.2507096755164702,0.8324246623932603,1.0,0.9819373336482458
Kepler-1401 b,Kepler-1401,1.68,1.6114359150967734,0.0,808.0,0.0975,5964.0,1.07,3.55,0.43175731695436087,0.07565619157687585,0.192280448089148,0.7953811071552717,1.0,0.9813131644911295
Kepler-1402 b,Kepler-1402,0.76,1.7119945007591926,0.0,1789.0,0.0322,5416.0,0.9,4.57,0.3767847634978762,0.05745224684896505,0.0003201375916873274,0.7832955677801365,1.0,0.9993732914678926
Kepler-1403 b,Kepler-1403,2.14,1.3686394258811698,0.0,1238.0,0.064,6060.0,1.11,3.31,0.3274528596612811,0.06340561180301164,0.02440907461045418,0.5092563457658297,1.0,0.9730735772444754
Kepler-1404 b,Kepler-1404,2.01,1.430311246536665,0.0,596.0,0.1142999999999999,5261.0,0.8400000000000001,4.57,0.4423639171750917,0.109866046905089,0.3476617322998095,0.5874995048523819,1.0,0.9949546671288179
Kepler-1405 b,Kepler-1405,3.96,0.8415671856782186,0.0,565.0,0.1778,5925.0,1.05,3.63,0.35320998907020656,0.10908794824246947,0.3702933755783759,0.1201481153655201,1.0,0.984262402176443
Kepler-1406 b,Kepler-1406,1.1,1.8961194845522973,0.0,854.0,0.0987,5892.0,1.05,5.01,0.46203953529230024,0.07613696517388749,0.16293559066531982,0.9800027206427389,1.0,0.9865715568656184
Kepler-1407 b,Kepler-1407,2.25,1.3190856114264409,0.0,826.0,0.1502,6010.0,1.1,3.24,0.3620402377624151,0.0846246751149286,0.18049985481474912,0.4477154495824054,1.0,0.9775354785202173
Kepler-1408 b,Kepler-1408,0.89,1.790091412127358,0.0,1616.0,0.04218,6170.0,1.21,2.57,0.3917107558778175,0.058072939722420405,0.0015312815105571293,0.8740003074763472,1.0,0.9620234510206165
Kepler-1409 b,Kepler-1409,1.04,1.867176108512809,0.0,1733.0,0.01553,5160.0,0.83,4.79,0.4123790066873966,0.05899793406128021,0.0005423170954945854,0.9630430998125803,1.0,0.9898553052955876
Kepler-141 b,Kepler-141,0.69,1.667706820558076,0.0,968.0,0.039,4910.0,0.878,12.39,0.3642838348940568,0.0701600281051702,0.10210022954674353,0.7322350303174079,1.0,0.6775576160707976
Kepler-141 c,Kepler-141,1.41,1.7984040119467235,0.0,738.0,0.067,4910.0,0.878,12.39,0.4481703013890206,0.08535540431590712,0.24118878652754894,0.9512147581974307,1.0,0.6775576160707976
Kepler-1410 b,Kepler-1410,1.78,1.551808799597464,0.0,290.0,0.2543,4092.0,0.63,4.07,0.8447439297193713,0.8150014451806615,0.9087337563610701,0.7328131497010137,1.0,0.8574735487566958
Kepler-1411 b,Kepler-1411,2.82,1.11514159061932,0.0,441.0,0.4001,5664.0,0.95,4.17,0.43849598083275165,0.22820931520904378,0.44876330950296156,0.23335127823342666,1.0,0.997616374871606
Kepler-1412 b,Kepler-1412,0.83,1.7561322915849038,0.0,1397.0,0.04608,5880.0,1.06,6.31,0.38866409771981747,0.060149868343342607,0.008491754199060819,0.8337594269631479,1.0,0.9873681985725282
Kepler-1413 b,Kepler-1413,1.82,1.5303947050936475,0.0,661.0,0.1066,5196.0,0.8400000000000001,4.68,0.45273376771098367,0.1065185019695861,0.29871668979112986,0.7079310865140599,1.0,0.9918690227103404
Kepler-1414 b,Kepler-1414,1.23,1.94876321803772,0.0,1033.0,0.0426,4951.0,0.8,4.68,0.4411150515433967,0.07242781974286337,0.07542174271930124,0.9975062395963412,1.0,0.97408631034301
Kepler-1415 b,Kepler-1415,1.29,1.8961194845522973,0.0,1846.0,0.01416,5267.0,0.89,4.17,0.4197270366857928,0.05763154196309188,0.00018348084083120113,0.9999489821948302,1.0,0.995203303495368
Kepler-1416 b,Kepler-1416,0.88,1.7850704810772584,0.0,1870.0,0.0257,6019.0,1.09,2.95,0.39130355211340984,0.05727538472708746,0.00014426620696746077,0.8677258498072694,1.0,0.9767593094573348
Kepler-1417 b,Kepler-1417,1.0,1.8468787684491343,0.0,695.0,0.14062,5839.0,1.02,4.07,0.48257938308664344,0.07768159449312712,0.2730372133198547,0.9407005411365956,1.0,0.9899141345676614
Kepler-1418 b,Kepler-1418,1.66,1.623340817603092,0.0,419.0,0.131,4770.0,0.77,3.63,0.5259837674035684,0.15442694587550015,0.4596926428407949,0.8073916972655452,1.0,0.9553283618383563
Kepler-1419 b,Kepler-1419,2.86,1.1019400787607845,0.0,510.0,0.2390999999999999,5796.0,1.01,4.37,0.3930406085750894,0.13420479110683362,0.40805622587320234,0.22413075642509384,1.0,0.9922872393437827
Kepler-142 b,Kepler-142,1.99,1.4398351280479205,0.0,1597.0,0.032,5790.0,0.978,7.59,0.3405955825170957,0.05979443118517549,0.001797857356604798,0.5997934032089547,1.0,0.9925938662134213
Kepler-142 c,Kepler-142,2.86,1.1019400787607845,0.0,1201.0,0.057,5790.0,0.978,7.59,0.2747563737508009,0.06583938598084678,0.03050820300457444,0.22413075642509384,1.0,0.9925938662134213
Kepler-142 d,Kepler-142,2.16,1.3609765531356006,0.0,582.0,0.242,5790.0,0.978,7.59,0.43301117972673353,0.12746212654765282,0.35797207244306406,0.49823515351473424,1.0,0.9925938662134213
Kepler-1420 b,Kepler-1420,1.28,1.9035989509835904,0.0,806.0,0.0671,5187.0,0.8200000000000001,4.9,0.4745033983299334,0.07715053751317703,0.19361177096285814,0.9997959600109938,1.0,0.991385754574081
Kepler-1421 b,Kepler-1421,0.93,1.8115620965242347,0.0,1209.0,0.07576,6335.0,1.25,2.75,0.4032530709870942,0.06239066913010587,0.02909294190161847,0.8994220034675855,1.0,0.9425870062263539
Kepler-1422 b,Kepler-1422,2.02,1.425515074273172,0.0,833.0,0.1499,6194.0,1.15,3.02,0.3834374394609301,0.07777636095364314,0.17601964329169956,0.5813543079295328,1.0,0.9593994071832355
Kepler-1423 b,Kepler-1423,1.06,1.8779371654691075,0.0,741.0,0.1586,4939.0,0.79,4.68,0.5098459910809019,0.16715476848994454,0.2390076592339979,0.9714592104816326,1.0,0.9729806520459521
Kepler-1424 b,Kepler-1424,1.16,1.918392120161421,0.0,629.0,0.19068,5838.0,1.02,5.25,0.5111698321722499,0.09547239839418753,0.3229493818561127,0.9900993366533777,1.0,0.9899727993958054
Kepler-1425 b,Kepler-1425,0.94,1.8164520818184269,0.0,676.0,0.11435,5718.0,0.97,4.07,0.4778140082158044,0.07233020874434591,0.28735832995714233,0.9053953270296105,1.0,0.9957978726007559
Kepler-1426 b,Kepler-1426,1.56,1.6882490928583902,0.0,797.0,0.1187,5831.0,1.02,4.07,0.45243737016697405,0.08604179958400528,0.19965594265331357,0.8668543520811829,1.0,0.9903788423300719
Kepler-1427 b,Kepler-1427,1.1,1.8961194845522973,0.0,1844.0,0.0197,5793.0,1.01,4.07,0.41541035130933945,0.057482529739400476,0.00018716400272260724,0.9800027206427389,1.0,0.9924413077132086
Kepler-1428 b,Kepler-1428,1.64,1.6389967146756448,0.0,1049.0,0.11051,6184.0,1.2800000000000002,2.04,0.39943967464563623,0.06219578889933435,0.06972058410059702,0.8209541851101689,1.0,0.9605016548368619
Kepler-1429 b,Kepler-1429,1.29,1.8961194845522973,0.0,1199.0,0.055,5902.0,1.05,4.17,0.4289972777107854,0.06485941239664227,0.03087071804171455,0.9999489821948302,1.0,0.9858900742256587
Kepler-143 b,Kepler-143,2.41,1.2556160374777745,0.0,838.0,0.127,5848.0,0.982,9.33,0.33461797865882636,0.07810211145486383,0.172855325081405,0.3699859950131859,1.0,0.9007120937663557
Kepler-143 c,Kepler-143,3.37,0.9631743177730056,0.0,703.0,0.181,5848.0,0.982,9.33,0.31952587667191434,0.09151650436148381,0.2670425738797585,0.1533162364940991,1.0,0.9007120937663557
Kepler-1430 b,Kepler-1430,1.18,1.9300710850255671,0.0,969.0,0.0304,4796.0,0.77,2.09,0.44568151302671266,0.07400060686046293,0.1016459400121394,0.9927067753225665,1.0,0.958284605580024
Kepler-1431 b,Kepler-1431,1.47,1.752672080520008,0.0,1064.0,0.0648,5806.0,1.03,4.27,0.4219103285116164,0.06543333353371596,0.06467372238063716,0.9183197573661274,1.0,0.9917627970643104
Kepler-1432 b,Kepler-1432,2.22,1.332366019094335,0.0,709.0,0.1696,6031.0,1.09,3.47,0.3845707729418974,0.08160823967715969,0.2625641934003592,0.4639812740690711,1.0,0.975705858909875
Kepler-1433 b,Kepler-1433,1.56,1.6882490928583902,0.0,1226.0,0.0516,6097.0,1.14,3.02,0.39880737293218926,0.06261762524366965,0.02626480876565842,0.8668543520811829,1.0,0.9695413148925369
Kepler-1434 b,Kepler-1434,1.11,1.8976198599275325,0.0,1320.0,0.0917,6291.0,1.4700000000000002,2.57,0.4162580284192394,0.06130402071793882,0.014442207177654634,0.9819167415363284,1.0,0.9480772106628148
Kepler-1435 b,Kepler-1435,0.86,1.7732559976634952,0.0,1331.0,0.05456,6356.0,1.21,2.63,0.3894204353741654,0.060728830166143076,0.01341747683273851,0.854107789566395,1.0,0.939894176945516
Kepler-1436 b,Kepler-1436,1.31,1.8794650496471603,0.0,1001.0,0.0907,5972.0,1.06,3.8,0.4416701609733289,0.061865472341519887,0.08783812205893435,0.9999489821948302,1.0,0.9806791870009728
Kepler-1437 b,Kepler-1437,1.37,1.8309801823813363,0.0,770.0,0.0951,5557.0,0.9300000000000002,4.57,0.4737921508470723,0.0704282324412389,0.2182802905536095,0.9730053321553249,1.0,0.9997113042317134
Kepler-1438 b,Kepler-1438,0.94,1.8164520818184269,0.0,1490.0,0.0346,5530.0,0.97,5.37,0.40322531130478645,0.06025799446299446,0.0042557881474783125,0.9053953270296105,1.0,0.9999200079994668
Kepler-1439 b,Kepler-1439,1.46,1.7613002617433464,0.0,420.0,0.0594,3578.0,0.4600000000000001,4.07,0.5497027180097274,0.20684992610862996,0.4592202642161213,0.9244944651606672,1.0,0.7760128478554309
Kepler-144 b,Kepler-144,1.33,1.8625285401162623,0.0,1253.0,0.066,6075.0,1.154,0.94,0.4029427910141538,0.06507827223720453,0.022244518048703286,0.9931889399973082,1.0,0.7596647821949474
Kepler-144 c,Kepler-144,1.35,1.8468787684491343,0.0,1046.0,0.094,6075.0,1.154,0.94,0.41516279616062657,0.0709866096104095,0.07076432386038328,0.9832996180619633,1.0,0.7596647821949474
Kepler-1440 b,Kepler-1440,1.26,1.9242486522741336,0.0,597.0,0.2343099999999999,5698.0,0.98,4.47,0.5213126159792034,0.10026455348279052,0.34692048312318796,0.9991843394958797,1.0,0.9965303358025372
Kepler-1441 b,Kepler-1441,1.31,1.8794650496471603,0.0,682.0,0.2346,5802.0,1.0,3.89,0.5063418028250298,0.10413766366404142,0.28282546428863353,0.9999489821948302,1.0,0.9919745803149096
Kepler-1442 b,Kepler-1442,3.93,0.8458682675776092,0.0,522.0,0.40814,6394.0,1.34,1.7,0.35293534763930023,0.11766857159377586,0.4001461972362156,0.12111987751589602,1.0,0.8749082276924558
Kepler-1443 b,Kepler-1443,0.97,1.8309801823813363,0.0,1602.0,0.03783,6289.0,1.19,2.63,0.4000081684333015,0.057606540992661714,0.001723884153127939,0.922913678209683,1.0,0.9483217240565129
Kepler-1444 b,Kepler-1444,2.18,1.3506671834767394,0.0,581.0,0.20906,5810.0,1.03,4.79,0.4290793653357442,0.12276531491247263,0.3587033050354007,0.4864042223445476,1.0,0.9915483438861905
Kepler-1445 b,Kepler-1445,0.96,1.827769906751088,0.0,987.0,0.09587,6150.0,1.13,3.8,0.4279714281331782,0.07005598151858226,0.0937056136581144,0.9180503738579002,1.0,0.9641535641556569
Kepler-1446 b,Kepler-1446,0.82,1.749199854809259,0.0,1539.0,0.01405,4865.0,0.81,2.63,0.38361295325816197,0.06017693516457841,0.0028937640624142327,0.8262795743834093,1.0,0.965716700582741
Kepler-1447 b,Kepler-1447,2.9,1.0885619528146082,0.0,522.0,0.2836,5722.0,0.97,4.17,0.4030822683314302,0.1725464789990119,0.4001461972362156,0.21545070590197732,1.0,0.9956431019232663
Kepler-1448 b,Kepler-1448,1.61,1.6563214983329508,0.0,811.0,0.1057999999999999,5774.0,0.95,3.55,0.4447148108796695,0.0862667346475223,0.1902916886615566,0.8380516890938841,1.0,0.9933819376887072
Kepler-1449 b,Kepler-1449,1.68,1.6114359150967734,0.0,867.0,0.1176,5979.0,1.08,3.47,0.420452231378308,0.0702455751688232,0.1551136537809276,0.7953811071552717,1.0,0.9801164519293362
Kepler-145 b,Kepler-145,2.65,2.639057329615259,0.43,873.0,0.17308,6022.0,1.32,3.24,0.3193676903923236,0.07410097089636435,0.15157728068499912,0.5778601462748522,0.4231620823177488,0.9764979292060096
Kepler-145 c,Kepler-145,4.32,1.275362800412609,0.11,709.0,0.26244,6022.0,1.32,3.24,0.3199861988429118,0.08761117690736028,0.2625641934003592,0.22889782929198518,0.8025187979624785,0.9764979292060096
Kepler-1450 b,Kepler-1450,1.71,1.5933085305042167,0.0,308.0,0.2401,4524.0,0.71,4.37,0.6892276622349683,0.40211017259002135,0.8029577954575507,0.7769041187286159,1.0,0.9236882921835012
Kepler-1451 b,Kepler-1451,3.35,0.9707789171582246,0.0,523.0,0.2101,5782.0,1.0,4.17,0.37964238887288115,0.1409619478968551,0.39947776173870897,0.15568468656850337,1.0,0.992993293606039
Kepler-1452 b,Kepler-1452,2.7,1.1505720275988207,0.0,810.0,0.25764,6101.0,1.41,3.24,0.32730309535556196,0.08547125222587822,0.19095350582657272,0.263674901146437,1.0,0.9691480039057399
Kepler-1453 b,Kepler-1453,2.67,1.1631508098056809,0.0,503.0,0.262,5665.0,0.97,4.27,0.4200787318463237,0.1786248343130544,0.4125709118115105,0.2732929065397384,1.0,0.9975873057592937
Kepler-1454 b,Kepler-1454,1.88,1.4973884086254774,0.0,492.0,0.2447,5448.0,0.9,4.57,0.5058084104362486,0.19152660221131348,0.41950689978925554,0.6696070152531377,1.0,0.999759716643474
Kepler-1455 b,Kepler-1455,2.16,1.3609765531356006,0.0,298.0,0.2149,4075.0,0.62,4.17,0.7251834847255767,0.6391123401700592,0.8654954815529577,0.49823515351473424,1.0,0.8547326457486972
Kepler-1456 b,Kepler-1456,1.14,1.9095425048844383,0.0,433.0,0.1132,4231.0,0.64,3.72,0.5684900771069852,0.19967194498106694,0.4528656931552295,0.9871078952877088,1.0,0.8796689401726261
Kepler-1457 b,Kepler-1457,1.99,1.4398351280479205,0.0,478.0,0.26391,5866.0,1.01,3.72,0.46907872395446704,0.12366989887062572,0.4280350023468777,0.5997934032089547,1.0,0.9882682812123766
Kepler-1458 b,Kepler-1458,2.76,1.1314021114911006,0.0,493.0,0.24869,5653.0,0.96,4.17,0.42095864200382654,0.19135096810566235,0.4188846561705693,0.2473608942268593,1.0,0.9979246027883053
Kepler-1459 b,Kepler-1459,1.36,1.8389610707123487,0.0,349.0,0.2829,4828.0,0.78,3.89,0.6361542632125985,0.33993737176851513,0.5014193510329404,0.9782029324139706,1.0,0.9618075885258888
Kepler-146 b,Kepler-146,3.71,0.8878912573524571,0.0,639.0,0.1999999999999999,5948.0,1.079,0.91,0.31902313274937477,0.10714587975671071,0.31538941027371414,0.13109778989034948,1.0,0.7645516428802761
Kepler-146 c,Kepler-146,3.13,1.0224509277025458,0.0,473.0,0.364,5948.0,1.079,0.91,0.38214967121467563,0.1781733833862097,0.4309946161188763,0.17792584355877764,1.0,0.7645516428802761
Kepler-1460 b,Kepler-1460,1.96,1.4539530095937054,0.0,391.0,0.1614,4422.0,0.7,3.98,0.5243147902093659,0.2622723589781923,0.47191934815027153,0.6182163086643591,1.0,0.9089636579655893
Kepler-1461 b,Kepler-1461,2.03,1.420695787837223,0.0,451.0,0.1715,4919.0,0.79,3.24,0.4975600672357457,0.21299657332747002,0.4434380459019769,0.575212593411101,1.0,0.971092364134168
Kepler-1462 b,Kepler-1462,3.82,0.8671004876833832,0.0,390.0,0.3094,5756.0,1.0,4.07,0.43943246583407314,0.2763778285170238,0.47231917412565155,0.1259937655937457,1.0,0.9942167920295277
Kepler-1463 b,Kepler-1463,1.86,1.5085119938441398,0.0,619.0,0.1693999999999999,5679.0,0.96,4.79,0.4540039041168512,0.100479892696687,0.3304839510222933,0.6824937562863918,1.0,0.9971620266015913
Kepler-1464 b,Kepler-1464,1.66,1.623340817603092,0.0,564.0,0.20066,5828.0,1.02,3.89,0.4844517505621621,0.08904509628590633,0.3710103550567831,0.8073916972655452,1.0,0.990550386447901
Kepler-1464 c,Kepler-1464,1.0,1.8468787684491343,0.0,1023.0,0.06101,5828.0,1.02,3.89,0.42874468315286995,0.062173667008623944,0.07915501131096939,0.9407005411365956,1.0,0.990550386447901
Kepler-1465 b,Kepler-1465,1.77,1.55814461804655,0.0,668.0,0.1939,4726.0,0.75,3.72,0.5037224519095818,0.24993730299381184,0.2934126480756981,0.7393855612644185,1.0,0.950141215899394
Kepler-1466 b,Kepler-1466,1.55,1.6974487897568138,0.0,585.0,0.17981,5884.0,1.01,3.89,0.5023108438589292,0.11397580653165236,0.35577396464376837,0.8738264911444905,1.0,0.9871052218301073
Kepler-1467 b,Kepler-1467,3.3,0.982078472412158,0.0,411.0,0.2388,5332.0,0.86,4.37,0.421464392806419,0.2110621027575384,0.4633849334537776,0.15998259180216262,1.0,0.9974990511740367
Kepler-1468 b,Kepler-1468,1.73,1.5810384379124025,0.0,1093.0,0.0817,5893.0,1.04,3.55,0.3878834725218668,0.06413234488848656,0.0557064310191629,0.7643006565372015,1.0,0.9865041274866542
Kepler-1468 c,Kepler-1468,1.15,1.913977101952304,0.0,1448.0,0.0466,5893.0,1.04,3.55,0.4184967473133053,0.059008132479061316,0.005853003647082159,0.988651186425989,1.0,0.9865041274866542
