pl_name,hostname,pl_rade,pl_dens,pl_orbeccen,pl_eqt,pl_orbsmax,st_teff,st_mass,st_age,LSS
Kepler-800 b,Kepler-800,2.85,1.1052568313867783,0.0,675.0,0.1106,5315.0,0.8500000000000001,4.68,0.35425925459840235
Kepler-801 b,Kepler-801,2.0,1.4350845252893227,0.0,419.0,0.0795,4435.0,0.67,3.55,0.4669440315091761
Kepler-802 b,Kepler-802,3.54,0.924258901523332,0.0,489.0,0.2265,5507.0,0.9300000000000002,4.68,0.39307637879163015
Kepler-803 b,Kepler-803,3.79,0.8712933659434192,0.0,543.0,0.26721,5919.0,1.05,4.9,0.36306956899475246
Kepler-804 b,Kepler-804,1.94,1.4655675420143983,0.0,779.0,0.11287,5817.0,1.01,5.25,0.4076088989461401
Kepler-804 c,Kepler-804,1.14,1.9095425048844383,0.0,890.0,0.08654,5817.0,1.01,5.25,0.45833340542063555
Kepler-805 b,Kepler-805,2.89,1.091923300517313,0.0,743.0,0.19852,6112.0,1.19,4.27,0.3289167538768282
Kepler-806 b,Kepler-806,1.14,1.9095425048844383,0.0,1089.0,0.07684,5770.0,0.99,7.76,0.4338181150517304
Kepler-808 b,Kepler-808,1.46,1.7613002617433464,0.0,1322.0,0.01314,4653.0,0.76,1.95,0.4025485654872442
Kepler-809 b,Kepler-809,3.01,1.0577902941478543,0.0,478.0,0.2901,5734.0,0.99,4.37,0.4044166319161382
Kepler-81 b,Kepler-81,2.42,2.0373166153791646,0.0,635.0,0.0522,4385.0,0.64,3.63,0.43194678801103625
Kepler-81 c,Kepler-81,2.37,1.0188473201992472,0.0,502.0,0.08347,4385.0,0.64,3.63,0.4046503780187236
Kepler-81 d,Kepler-81,1.21,1.9401794743463283,0.0,418.0,0.128,4500.0,0.648,3.63,0.5798455542768597
Kepler-810 b,Kepler-810,1.93,1.4701758451005928,0.0,1105.0,0.055,5803.0,1.03,4.17,0.3634738284094149
Kepler-811 b,Kepler-811,2.7,1.1505720275988207,0.0,730.0,0.15911,5747.0,1.01,7.94,0.34355238296669627
Kepler-812 b,Kepler-812,3.55,0.9202827531436926,0.0,1163.0,0.1024,6761.0,1.45,1.66,0.24109998701724805
Kepler-813 b,Kepler-813,2.14,1.3686394258811698,0.0,817.0,0.1439,5743.0,0.95,3.98,0.3836187801636164
Kepler-814 b,Kepler-814,2.12,1.3762440252663892,0.0,1164.0,0.0695,6162.0,1.15,3.02,0.3310992796412876
Kepler-815 b,Kepler-815,4.11,0.8109302162163288,0.0,1374.0,0.09473,5028.0,1.25,4.9,0.24480515117799193
Kepler-816 b,Kepler-816,10.24,0.3228078744271551,0.0,668.0,0.0894999999999999,5286.0,0.9,4.17,0.306118464979256
Kepler-817 b,Kepler-817,9.03,0.3708736633385453,0.0,1124.0,0.0493,5861.0,1.03,3.55,0.23316960873261874
Kepler-818 b,Kepler-818,5.11,0.664233170395303,0.0,786.0,0.0886,5638.0,0.94,3.98,0.29332653228996314
Kepler-819 b,Kepler-819,2.76,1.1314021114911006,0.0,485.0,0.1894,5279.0,0.86,4.47,0.4157396262473616
Kepler-82 b,Kepler-82,4.07,0.6830968447064438,0.0033,562.0,0.1682999999999999,5401.0,0.91,1.41,0.3420403464860436
Kepler-82 c,Kepler-82,5.34,0.4014570867106256,0.007,450.0,0.2626,5401.0,0.91,1.41,0.3700324070469913
Kepler-82 e,Kepler-82,2.47,0.4317824164255378,0.0,926.0,0.063,5428.0,0.946,1.41,0.279226130945027
Kepler-82 f,Kepler-82,4.84,0.6981347220709844,0.0014,400.4,0.3395,5401.0,0.91,1.41,0.4105391911717284
Kepler-820 b,Kepler-820,6.09,0.559044196036465,0.0,554.0,0.56004,6260.0,1.23,2.63,0.34643324366191586
Kepler-821 b,Kepler-821,1.31,1.8794650496471603,0.0,1215.0,0.029,5191.0,0.8400000000000001,4.79,0.42859296334260216
Kepler-822 b,Kepler-822,1.77,1.55814461804655,0.0,1239.0,0.04078,5928.0,1.06,3.55,0.374472084768702
Kepler-823 b,Kepler-823,1.57,1.6845453849209058,0.0,1277.0,0.0507,5643.0,0.98,4.47,0.39860413424515156
Kepler-824 b,Kepler-824,1.87,1.5040773967762742,0.0,1231.0,0.055,6035.0,1.15,3.31,0.361993312381519
Kepler-825 b,Kepler-825,1.53,1.7119945007591926,0.0,1270.0,0.0453,5976.0,1.03,3.55,0.4021517362604603
Kepler-825 c,Kepler-825,1.84,1.5173226235262949,0.0,981.0,0.0759,5976.0,1.03,3.55,0.3856403646701151
Kepler-826 b,Kepler-826,1.25,1.9329696377795784,0.0,1305.0,0.05202,6079.0,1.05,4.37,0.4223965118437218
Kepler-827 b,Kepler-827,5.63,0.6048622656923737,0.0,574.0,0.2742,5602.0,0.9300000000000002,4.37,0.3431686939668382
Kepler-828 b,Kepler-828,1.51,1.724550719534605,0.0,1848.0,0.01228,5039.0,0.81,4.57,0.39790682001053257
Kepler-829 b,Kepler-829,2.11,1.3812818192963463,0.0,857.0,0.0678,5698.0,0.98,4.68,0.3697206381902972
Kepler-83 b,Kepler-83,2.83,0.6043159668533296,0.0,460.0,0.07295,4082.0,0.6599999999999999,3.09,0.3722065502657244
Kepler-83 c,Kepler-83,2.36,0.3220834991691133,0.0,362.0,0.11796,4082.0,0.6599999999999999,3.09,0.4347692216904698
Kepler-83 d,Kepler-83,1.94,0.4446858212614457,0.0,569.0,0.051,4648.0,0.58,3.09,0.4013095254391563
Kepler-830 b,Kepler-830,1.7,1.599387576580599,0.0,907.0,0.1033,6037.0,1.07,3.47,0.41396131452340706
Kepler-831 b,Kepler-831,1.27,1.912501086924184,0.0,992.0,0.05984,5732.0,0.99,4.17,0.44624393644324467
Kepler-832 b,Kepler-832,2.06,1.4060969884160703,0.0,965.0,0.075,5596.0,0.9200000000000002,4.37,0.3621273492211463
Kepler-833 b,Kepler-833,2.02,1.425515074273172,0.0,382.0,0.1139,4339.0,0.64,3.72,0.48230605246089603
Kepler-834 b,Kepler-834,2.02,1.425515074273172,0.0,378.0,0.0862,4554.0,0.7,2.69,0.47114136739070683
Kepler-835 b,Kepler-835,2.79,1.1216775615991057,0.0,921.0,0.107,5954.0,1.08,3.63,0.30281709337864726
Kepler-836 b,Kepler-836,2.73,1.1410330045520618,0.0,869.0,0.1013,5895.0,1.03,4.27,0.31612109206823436
Kepler-837 b,Kepler-837,2.56,1.199964782928397,0.0,701.0,0.1143999999999999,5403.0,0.8500000000000001,3.98,0.36466828194562306
Kepler-838 b,Kepler-838,2.73,1.1410330045520618,0.0,777.0,0.1266,5770.0,0.98,4.17,0.3374893256816967
Kepler-839 b,Kepler-839,2.57,1.1969481893889715,0.0,626.0,0.2316,6058.0,1.22,2.82,0.37331394281333485
Kepler-84 b,Kepler-84,2.23,3.0349529867072724,0.0,985.0,0.0827,6039.0,1.0,3.98,0.38579637086850194
Kepler-84 c,Kepler-84,2.36,2.244955980157409,0.0,865.0,0.1072,6039.0,1.0,3.98,0.39324518393679575
Kepler-84 d,Kepler-84,1.38,1.8229350866965048,0.0,1254.0,0.052,6031.0,1.06,3.98,0.4187378273535512
Kepler-84 e,Kepler-84,2.6,1.184789984909162,0.0,672.0,0.181,6031.0,1.06,3.98,0.3629054526754795
Kepler-84 f,Kepler-84,2.2,1.3428648031925547,0.0,572.0,0.25,6031.0,1.06,3.98,0.42565798434278507
Kepler-841 b,Kepler-841,5.23,0.6491952930307625,0.0,416.0,0.479,5324.0,0.8500000000000001,4.47,0.5222161687752782
Kepler-842 b,Kepler-842,1.6,1.66392609771817,0.0,1252.0,0.0204,4848.0,0.78,4.37,0.3930447127259254
Kepler-843 b,Kepler-843,2.59,1.1878434223960523,0.0,1523.0,0.0313,5830.0,1.02,4.17,0.2809183235267637
Kepler-844 b,Kepler-844,1.68,1.6114359150967734,0.0,713.0,0.0298,4128.0,0.5900000000000001,3.8,0.43711978441258137
Kepler-845 b,Kepler-845,2.04,1.415853163361435,0.0,1361.0,0.01668,4913.0,0.79,4.79,0.33500898764696263
Kepler-846 b,Kepler-846,2.48,1.229640551074514,0.0,624.0,0.1399,5579.0,0.94,4.37,0.3888327644257575
Kepler-847 b,Kepler-847,1.18,1.9300710850255671,0.0,1054.0,0.0315,4940.0,0.83,3.89,0.436502473423404
Kepler-848 b,Kepler-848,1.7,1.599387576580599,0.0,1086.0,0.0758599999999999,5695.0,1.01,8.32,0.3904644394513349
Kepler-849 b,Kepler-849,8.08167508,1.4085449700547104,0.078,362.7,1.137,5950.0,1.259,4.7,0.4488839901366748
Kepler-85 b,Kepler-85,1.778,1.0365570815523175,0.02,809.0,0.07885,5505.2,0.9280000000000002,1.38,0.3723195420081552
Kepler-85 c,Kepler-85,1.978,0.9271404601283952,0.027,706.0,0.10363,5505.2,0.9280000000000002,1.38,0.37127363651719153
Kepler-85 d,Kepler-85,1.2,1.6863989535702286,0.0,626.0,0.13,5436.0,0.9469999999999998,1.38,0.4848150891016898
Kepler-85 e,Kepler-85,1.27,0.9555114450274363,0.0,559.0,0.163,5436.0,0.9469999999999998,1.38,0.4538014699247599
Kepler-850 b,Kepler-850,1.78,1.551808799597464,0.0,995.0,0.0744,5932.0,1.06,3.89,0.3916319504572717
Kepler-851 b,Kepler-851,1.68,1.6114359150967734,0.0,900.0,0.0802,5455.0,0.89,4.47,0.42273017450568323
Kepler-852 b,Kepler-852,2.54,1.205970806988609,0.0,565.0,0.27967,6100.0,1.19,1.48,0.3717708529654999
Kepler-853 b,Kepler-853,1.69,1.6054298910365616,0.0,1187.0,0.079,6350.0,1.3,2.69,0.3826084751544967
Kepler-855 b,Kepler-855,8.35,0.4034631054374913,0.0,996.0,0.0762,5835.0,1.03,4.17,0.24482271419197582
Kepler-856 b,Kepler-856,9.3,0.3590720685384538,0.0,824.0,0.0787,5535.0,0.96,4.27,0.27167652490196703
Kepler-857 b,Kepler-857,6.8,0.5007752879124893,0.0,390.0,0.3750999999999999,5773.0,0.99,4.27,0.4060235248244417
Kepler-858 b,Kepler-858,4.87,0.6931471805599453,0.0,399.0,0.33939,5653.0,0.96,3.39,0.4134019626254239
Kepler-859 b,Kepler-859,3.09,1.0367368849500225,0.0,528.0,0.13157,5020.0,0.81,4.57,0.3847768638387387
Kepler-860 b,Kepler-860,3.24,0.9969486348916092,0.0,1050.0,0.058,5836.0,1.04,4.27,0.2745480461038544
Kepler-861 b,Kepler-861,2.28,1.308332819650179,0.0,966.0,0.0463,5047.0,0.8200000000000001,4.47,0.3361806927537688
Kepler-862 b,Kepler-862,2.21,1.3376291891386096,0.0,1097.0,0.039,5333.0,0.8800000000000001,4.79,0.32974771921578716
Kepler-863 b,Kepler-863,2.9,1.0885619528146082,0.0,718.0,0.122,5678.0,0.96,3.8,0.334652196241088
Kepler-864 b,Kepler-864,2.4,1.258460989610006,0.0,1143.0,0.0687,5754.0,1.0,4.68,0.3083063673330581
Kepler-864 c,Kepler-864,1.62,1.6505798557652755,0.0,1532.0,0.0382,6213.0,1.27,0.3,0.35006971254099845
Kepler-865 b,Kepler-865,2.49,1.2267122912954256,0.0,694.0,0.1057,5570.0,0.9300000000000002,4.27,0.37039866560871076
Kepler-865 c,Kepler-865,0.89,1.790091412127358,0.0,914.0,0.061,5440.0,0.782,4.27,0.4337512821775415
Kepler-866 b,Kepler-866,1.63,1.6428726885203375,0.0,996.0,0.0331,4751.0,0.75,4.27,0.4085001294238078
Kepler-867 b,Kepler-867,4.64,0.7275486072772778,0.0,327.0,0.5375,5541.0,0.9200000000000002,5.89,0.48879345162682575
Kepler-868 b,Kepler-868,2.05,1.410986973710262,0.0,1047.0,0.0574999999999999,5614.0,0.9300000000000002,3.89,0.35339724582622883
Kepler-869 b,Kepler-869,3.61,0.9082585601768908,0.0,494.0,0.2244,5664.0,0.97,4.79,0.383494763055944
Kepler-87 b,Kepler-87,13.49,0.5475432067011534,0.036,478.0,0.481,5600.0,1.1,7.5,0.3675129226845154
Kepler-87 c,Kepler-87,6.14,0.1414995622736995,0.039,403.0,0.6759999999999999,5600.0,1.1,7.5,0.4128517641784354
Kepler-870 b,Kepler-870,2.78,1.1249295969854831,0.0,691.0,0.1539,5857.0,1.01,3.8,0.35069350461109317
Kepler-871 b,Kepler-871,3.74,0.8837675401685949,0.0,640.0,0.1572,5993.0,1.11,3.47,0.3322046131166536
Kepler-872 b,Kepler-872,1.99,1.4398351280479205,0.0,1230.0,0.0362,5902.0,1.05,4.17,0.3472556450614501
Kepler-873 b,Kepler-873,3.75,0.8796267475025636,0.0,749.0,0.1542,6163.0,1.18,2.95,0.3128135725749485
Kepler-874 b,Kepler-874,3.94,0.8415671856782186,0.0,560.0,0.2233999999999999,6020.0,1.09,3.31,0.3560112083297038
Kepler-875 b,Kepler-875,2.9,1.0885619528146082,0.0,569.0,0.1770999999999999,5958.0,1.06,3.39,0.3681718644451758
Kepler-876 b,Kepler-876,1.43,1.7817091333745536,0.0,923.0,0.0548999999999999,5060.0,0.81,5.25,0.4435210678423915
Kepler-877 b,Kepler-877,2.12,1.3762440252663892,0.0,632.0,0.1301,5261.0,0.8500000000000001,4.57,0.4249593367201163
Kepler-878 b,Kepler-878,1.93,1.4701758451005928,0.0,501.0,0.165,5044.0,0.81,4.57,0.47174270303673854
Kepler-879 b,Kepler-879,2.57,1.1969481893889715,0.0,580.0,0.2012,5792.0,1.02,4.27,0.3916178928350906
Kepler-88 d,KOI-142,13.1,1.2119409739751128,0.41,245.792,2.466329866,5466.0,0.99,1.6,0.3872725335122389
Kepler-880 b,Kepler-880,2.66,1.1662709371419244,0.0,1622.0,0.0915,6761.0,1.46,1.66,0.25918232360331706
Kepler-880 c,Kepler-880,2.87,1.0986122886681096,0.0,1407.0,0.1216,6900.0,1.714,1.41,0.24195140603637832
Kepler-881 b,Kepler-881,1.78,1.551808799597464,0.0,1217.0,0.0552,5961.0,1.06,3.8,0.37446639087361083
Kepler-882 b,Kepler-882,1.23,1.94876321803772,0.0,903.0,0.04741,5476.0,0.9,4.57,0.45767798425342465
Kepler-883 b,Kepler-883,1.78,1.551808799597464,0.0,818.0,0.10288,6116.0,1.06,3.02,0.415157530323806
Kepler-884 b,Kepler-884,1.23,1.94876321803772,0.0,964.0,0.06116,5715.0,1.0,2.45,0.4520876853179219
Kepler-885 b,Kepler-885,2.5,1.2208299213923592,0.0,830.0,0.14403,6187.0,1.21,3.16,0.33405409704347216
Kepler-886 b,Kepler-886,1.52,1.717395053939193,0.0,1111.0,0.06428,6098.0,1.1,3.39,0.41187424753766305
Kepler-887 b,Kepler-887,1.84,1.5173226235262949,0.0,785.0,0.15431,6194.0,1.19,3.09,0.4143112136737554
Kepler-887 c,Kepler-887,1.13,1.9095425048844383,0.0,1089.0,0.0801,6194.0,1.19,3.09,0.4300540717807888
Kepler-888 b,Kepler-888,1.76,1.5644405465033646,0.0,417.0,0.3148099999999999,5875.0,0.97,1.48,0.5203390032986599
Kepler-889 b,Kepler-889,1.09,1.88706964903238,0.0,1328.0,0.04975,5961.0,1.14,3.98,0.41844839369447534
Kepler-890 b,Kepler-890,8.89,0.3770656335864664,0.0,540.0,0.2943999999999999,5954.0,1.09,3.63,0.33789718073009756
Kepler-891 b,Kepler-891,6.41,0.5312163134137247,0.0,486.0,0.2880999999999999,5887.0,1.06,3.55,0.3423424035143843
Kepler-892 b,Kepler-892,2.81,1.118414915964289,0.0,556.0,0.1015,4747.0,0.75,5.01,0.385118620301162
Kepler-893 b,Kepler-893,3.03,1.0508216248317612,0.0,1034.0,0.0699,5820.0,1.0,3.8,0.2809010743101855
Kepler-894 b,Kepler-894,2.78,1.1249295969854831,0.0,896.0,0.0916,5603.0,0.87,4.27,0.31205996697770805
Kepler-895 b,Kepler-895,1.54,1.7047480922384253,0.0,771.0,0.0328,4315.0,0.65,2.63,0.44663658674566487
Kepler-896 b,Kepler-896,2.53,1.208960345836975,0.0,303.0,0.56378,5262.0,0.8400000000000001,5.01,0.53837928448121
Kepler-896 c,Kepler-896,3.15,1.0224509277025458,0.0,515.0,0.1792,5510.0,0.877,7.59,0.365323153316673
Kepler-897 b,Kepler-897,2.39,1.264126727145683,0.0,855.0,0.077,5839.0,1.03,4.37,0.33895700070800217
Kepler-898 b,Kepler-898,1.49,1.7404661748405044,0.0,616.0,0.0545,4223.0,0.65,3.98,0.48744103172609154
Kepler-899 b,Kepler-899,2.68,1.1568811967920856,0.0,640.0,0.1392,5595.0,0.9300000000000002,4.07,0.36483379336537847
Kepler-9 b,Kepler-9,8.29,0.3506568716131693,0.0609,661.0,0.143,5774.0,1.022,2.0,0.2974301681180284
Kepler-9 c,Kepler-9,8.08,0.2700271372130601,0.06691,523.0,0.227,5774.0,1.022,2.0,0.33545606000003986
Kepler-9 d,Kepler-9,1.64,2.6773961980137675,0.0,2026.0,0.0273,5777.0,1.07,1.0,0.3891532748576415
Kepler-90 i,KOI-351,1.32,1.871802176901592,0.0,709.0,0.1201380843,6015.0,1.12,0.53,0.46079389859275593
Kepler-900 b,Kepler-900,2.08,1.396244691973059,0.0,716.0,0.0679,4836.0,0.78,4.57,0.4025737935992365
Kepler-901 b,Kepler-901,1.37,1.8309801823813363,0.0,704.0,0.0378,4184.0,0.5900000000000001,3.8,0.4789351071630839
Kepler-902 b,Kepler-902,2.54,1.205970806988609,0.0,556.0,0.223,5647.0,0.95,4.37,0.3990955493921002
Kepler-903 b,Kepler-903,2.01,1.430311246536665,0.0,842.0,0.09081,5682.0,0.98,4.79,0.38377653225966696
Kepler-903 c,Kepler-903,2.53,1.208960345836975,0.0,462.0,0.30249,5682.0,0.98,4.79,0.4151740076983998
Kepler-904 b,Kepler-904,1.77,1.55814461804655,0.0,1332.0,0.0417,6160.0,1.16,3.02,0.36906265265700794
Kepler-905 b,Kepler-905,1.41,1.7984040119467235,0.0,928.0,0.05689,5461.0,0.95,1.66,0.43915501499550547
Kepler-906 b,Kepler-906,2.11,1.3812818192963463,0.0,537.0,0.2236299999999999,6035.0,1.06,1.86,0.439853181418604
Kepler-907 b,Kepler-907,1.2,1.9387416595767009,0.0,879.0,0.1225,6106.0,1.08,5.37,0.4589409331105206
Kepler-908 b,Kepler-908,1.22,1.9444805562457188,0.0,1783.0,0.02526,5973.0,1.11,3.02,0.41754939489741205
Kepler-909 b,Kepler-909,1.47,1.752672080520008,0.0,852.0,0.11873,6154.0,1.17,2.88,0.44797369006156196
Kepler-910 b,Kepler-910,0.82,1.749199854809259,0.0,1752.0,0.03752,6230.0,1.26,3.39,0.3811897586587392
Kepler-911 b,Kepler-911,2.6,1.184789984909162,0.0,931.0,0.15594,6112.0,1.34,3.55,0.3107710972861819
Kepler-912 b,Kepler-912,2.8,1.1216775615991057,0.0,1218.0,0.0339,5998.0,1.07,3.16,0.27237710321063935
Kepler-913 b,Kepler-913,2.06,1.4060969884160703,0.0,1129.0,0.1009,4687.0,0.63,5.62,0.35079835161608686
Kepler-913 c,Kepler-913,3.8580709,0.8586616190375187,0.0,1357.0,0.0699,6068.0,1.294,5.62,0.25289140563987594
Kepler-914 b,Kepler-914,1.38,1.8229350866965048,0.0,1192.0,0.05454,5877.0,1.1,3.98,0.42247866601038836
Kepler-915 b,Kepler-915,1.5,1.7334238922150915,0.0,1319.0,0.05655,6173.0,1.21,3.39,0.40161295145960096
Kepler-916 b,Kepler-916,1.76,1.5644405465033646,0.0,503.0,0.1885,5248.0,0.8500000000000001,4.79,0.5045679741476151
Kepler-917 b,Kepler-917,1.91,1.4816045409242156,0.0,991.0,0.0378,5418.0,0.8,4.17,0.37284901832951006
Kepler-918 b,Kepler-918,1.74,1.5769147207285403,0.0,1052.0,0.0569,6028.0,1.11,3.24,0.3903554409052833
Kepler-919 b,Kepler-919,2.25,1.3190856114264409,0.0,869.0,0.0981,6113.0,1.15,3.02,0.35107751694435685
Kepler-92 b,Kepler-92,3.51,1.1307796597436837,0.17,975.0,0.12232,5883.0,1.21,3.98,0.2578595833396328
Kepler-92 c,Kepler-92,2.6,1.7486997297675768,0.04,781.0,0.19054,5883.0,1.21,3.98,0.37611690788603847
Kepler-92 d,Kepler-92,2.067,2.135097487101402,0.07,637.0,0.28682,5904.34,1.07,3.98,0.45455247950509603
Kepler-920 b,Kepler-920,2.42,1.252762968495368,0.0,907.0,0.065,5403.0,0.89,4.37,0.33237804306343677
Kepler-920 c,Kepler-920,3.8,0.8671004876833832,0.0,364.0,0.4029,5403.0,0.89,4.37,0.45836953343957587
Kepler-921 b,Kepler-921,2.87,1.0986122886681096,0.0,492.0,0.2716,5663.0,0.9300000000000002,4.27,0.4059873177982324
Kepler-922 b,Kepler-922,1.42,1.790091412127358,0.0,1876.0,0.01795,5671.0,0.95,4.37,0.4091386016279623
Kepler-923 b,Kepler-923,1.38,1.8229350866965048,0.0,1104.0,0.07592,5988.0,1.11,4.68,0.4278034265280062
Kepler-924 b,Kepler-924,3.07,1.0402767116551463,0.0,610.0,0.31318,6167.0,1.14,3.09,0.36317832748951767
Kepler-925 b,Kepler-925,2.34,1.2837077723447896,0.0,394.0,0.1805,4673.0,0.77,2.57,0.47631828368505913
Kepler-926 b,Kepler-926,2.31,1.2947271675944,0.0,524.0,0.2739,5806.0,1.01,4.37,0.4286928589960659
Kepler-927 b,Kepler-927,1.72,1.589235205116581,0.0,906.0,0.0866,5743.0,0.99,4.37,0.41494688019224074
Kepler-928 b,Kepler-928,1.59,1.6695918352538477,0.0,894.0,0.0444,4700.0,0.73,4.37,0.4282052724368468
Kepler-929 b,Kepler-929,1.11,1.8976198599275325,0.0,2362.0,0.01982,5869.0,1.01,3.47,0.4146350566349234
Kepler-93 b,Kepler-93,1.478,2.189416394888408,0.0,1133.0,0.05343,5669.0,0.911,6.6,0.4318553680592318
Kepler-93 c,Kepler-93,2.839553935,1.269760544863939,0.1072999999999999,589.1899999999999,0.102,5669.0,0.91,5.05,0.35424117308900704
Kepler-930 b,Kepler-930,2.13,1.3737155789130306,0.0,561.0,0.34593,6335.0,1.25,2.34,0.4369174906134725
Kepler-931 b,Kepler-931,1.33,1.8625285401162623,0.0,744.0,0.0719,5241.0,0.86,4.68,0.48659047119426824
Kepler-932 b,Kepler-932,1.37,1.8309801823813363,0.0,1276.0,0.02876,5331.0,0.87,4.68,0.42134554042363387
Kepler-933 b,Kepler-933,2.46,1.235471471385307,0.0,602.0,0.1041,5346.0,0.87,4.68,0.38770961371231183
Kepler-934 b,Kepler-934,2.09,1.3912819026309298,0.0,384.0,0.2658,5001.0,0.81,4.47,0.5258672186943534
Kepler-935 b,Kepler-935,1.35,1.8468787684491343,0.0,879.0,0.0527,4830.0,0.78,3.8,0.4595100757044048
Kepler-936 b,Kepler-936,1.45,1.769854633840005,0.0,867.0,0.0953999999999999,5482.0,0.9200000000000002,4.57,0.45560024196766286
Kepler-937 b,Kepler-937,3.72,0.8878912573524571,0.0,495.0,0.3214,6095.0,1.15,3.24,0.3754097270564389
Kepler-937 c,Kepler-937,2.67,1.1631508098056809,0.0,377.0,0.5545,6095.0,1.15,3.24,0.4558884879442881
Kepler-938 b,Kepler-938,2.22,1.332366019094335,0.0,544.0,0.2689,5533.0,0.9200000000000002,4.27,0.45617600797466407
Kepler-939 b,Kepler-939,1.75,1.5686159179138452,0.0,692.0,0.1153,5471.0,0.8800000000000001,4.47,0.4445562824976117
Kepler-94 b,Kepler-94,3.51,0.8960880245566356,0.0,997.0,0.03377,4781.0,0.81,1.41,0.2581291549184959
Kepler-94 c,Kepler-94,12.5,2.281361456542419,0.345931,424.9,1.596806621,4781.0,0.81,1.41,0.2487464866600284
Kepler-940 b,Kepler-940,3.34,0.9707789171582246,0.0,486.0,0.3058999999999999,5769.0,0.97,3.63,0.40300911760794605
Kepler-941 b,Kepler-941,3.08,1.0367368849500225,0.0,722.0,0.1311,5539.0,0.89,4.07,0.33732177224575466
Kepler-942 b,Kepler-942,2.13,1.3737155789130306,0.0,379.0,0.22737,4861.0,0.81,4.17,0.5159302901643489
Kepler-943 b,Kepler-943,5.93,0.5749265491725143,0.0,455.0,0.2559,5612.0,0.9300000000000002,4.27,0.3526375833403025
Kepler-944 b,Kepler-944,2.63,1.175573329804238,0.0,459.0,0.2288,5409.0,0.86,4.47,0.4178007986058595
Kepler-945 b,Kepler-945,2.63,1.175573329804238,0.0,616.0,0.2037,5718.0,0.97,4.47,0.38187123554624464
Kepler-946 b,Kepler-946,1.93,1.4701758451005928,0.0,857.0,0.1002,5665.0,0.94,4.17,0.39433351963043395
Kepler-947 b,Kepler-947,2.28,1.308332819650179,0.0,573.0,0.1773,5508.0,0.9,4.27,0.41256685847734065
Kepler-948 b,Kepler-948,1.85,1.5129270120532563,0.0,841.0,0.0749,5679.0,0.96,4.17,0.40684732269028645
Kepler-949 b,Kepler-949,2.91,1.085189268335969,0.0,782.0,0.07739,5403.0,0.89,4.57,0.3270460516005713
Kepler-949 c,Kepler-949,2.97,1.068153081183401,0.0,582.0,0.1394,5211.0,0.817,1.74,0.3717114228187215
Kepler-95 b,Kepler-95,3.42,0.9969486348916092,0.0,927.0,0.10232,5699.0,1.08,5.63,0.2876819014489312
Kepler-950 b,Kepler-950,8.98,0.3729419164026042,0.0,360.0,0.3982,5857.0,1.02,3.8,0.37344016866258684
Kepler-951 b,Kepler-951,5.59,0.6097655716208943,0.0,340.0,0.3091,4834.0,0.77,4.27,0.5118813408906494
Kepler-952 b,Kepler-952,7.65,0.4427608928518613,0.0,369.0,0.5183,5730.0,1.0,4.27,0.42258022506435544
Kepler-953 b,Kepler-953,4.21,0.7975071958841881,0.0,410.0,0.392,5416.0,0.95,8.71,0.43144852175539755
Kepler-953 c,Kepler-953,1.19,1.9315214116032136,0.0,873.0,0.0862,5416.0,0.95,8.71,0.46016743601983817
Kepler-954 b,Kepler-954,2.32,1.2919836816486496,0.0,545.0,0.1202,4990.0,0.8200000000000001,3.39,0.4241341666412901
Kepler-955 b,Kepler-955,3.13,1.0224509277025458,0.0,664.0,0.1083,5350.0,0.89,4.37,0.34768532070723696
Kepler-956 b,Kepler-956,3.0,1.0612565021243408,0.0,1056.0,0.06017,6040.0,1.1,3.47,0.2775389416573154
